line,recipe id,hits,title,story,ingredients,steps
1,146555,0,"[73982, 70127, 69229]","[70941, 69316, 73982, 88229]","[73381, 69229, 69260, 71415, 76154, 74708, 74123]","[69609, 69229, 70577, 69260, 73872, 71415, 70405, 69229, 73872, 69260, 69229, 69225, 69715, 73872, 76154, 69229, 73872, 71578, 69225, 73872, 70073]"
1,146601,0,"[70578, 74577, 73872, 74060, 73982]","[74123, 69251, 70205, 69745, 70865, 69384, 70302, 70578, 73872, 69229, 69654, 69225, 73872, 69229, 69623, 69225, 69225, 73872, 69229, 74060, 73872, 74577, 88229]","[69229, 69260, 71415, 73267, 69654, 74708]","[70577, 70352, 73872, 69609, 69229, 73381, 70073, 69229, 69654, 69715, 75130, 69229, 69225, 70073, 69623, 74708, 73872]"
1,146862,0,"[71669, 70578, 73982]","[69380, 76171, 75130, 69260, 73872, 69260, 73872, 69229, 69195, 69229, 75396, 69229, 88229]","[69229, 69195, 69229, 69260, 69265, 74303, 71669, 71415, 69654, 76154, 74123]","[70577, 69229, 69328, 69260, 69260, 69609, 69229, 73872, 69260, 73872, 69654, 69715, 69715, 69654, 69229, 73872, 75130, 91308, 75966, 75130, 69229, 69225, 69229, 73872, 75130, 70073, 74123, 73872]"
1,146895,0,[73982],"[88229, 69911, 91308, 73872, 88229]","[74245, 91308, 69260, 71415, 72783, 69265, 69654, 86098, 74123]","[69260, 71415, 69265, 73872, 86098, 70577, 70988, 69609, 69229, 73381, 73872, 69260, 69654, 69715, 69229, 69715, 73872, 69225, 73872, 74123]"
1,146899,0,[73226],"[69361, 69630, 88229, 69987, 70578, 73872, 69361, 88229, 75589, 69495, 69671, 69987, 69680, 73872, 74910, 69495, 88229]","[69495, 70020, 72798, 69260, 71684, 69765, 90197]","[70198, 69495, 73872, 75589, 69671, 69260, 69495, 73872, 70020, 69534, 69765, 73872, 90197, 73872, 70179, 72589, 69715, 71684, 73872, 69225, 69987, 70073, 72589, 75396, 73226, 69654, 72174, 87882, 69987, 88229, 69987]"
1,147240,0,"[69380, 70578, 74577, 73982]","[73982, 69229, 69609, 74640, 73381, 73982, 74577, 88229]","[69316, 69229, 69260, 71415, 69265, 71669, 69654]","[88510, 73872, 73381, 69316, 69229, 70073, 73872, 74640, 73872, 74640, 69654, 69715, 73872, 73381, 69229, 70073, 73872, 71669]"
1,147258,0,"[70578, 70021, 70319]","[88229, 69493, 70319, 73872, 70405, 75017, 88229]","[70021, 69265, 69765, 69260, 71309]","[70577, 73872, 69328, 71309, 70577, 91308, 69225, 69715, 71309, 69715, 73872, 73872, 71684, 73872, 70319, 69225, 70319, 73872, 70073, 70056, 73872]"
1,147369,0,"[69654, 74577, 69383]","[69652, 91308, 69383, 74577, 69383, 88877, 69765, 73872, 90197, 88229, 69225, 69654, 69383, 69225, 73872, 74577, 88229]","[69260, 69652, 69654]","[69652, 69260, 69225, 69715, 73872, 69654, 69654, 69715, 69654, 69225, 69260, 69715, 73872, 69383, 69225, 69383, 73872, 70864, 69609, 69383, 73921, 69334, 69827, 69334, 69649, 69334, 69609, 69940]"
1,147401,0,"[70578, 75741, 74577, 69383]","[75741, 73872, 74577, 69383, 73872, 69940, 88510, 69383, 69225, 88510, 88229]","[69260, 71415, 69265, 69235, 73872, 69343, 76154]","[69260, 71415, 73872, 69265, 70577, 73872, 70179, 72589, 69715, 69654, 69260, 69383, 69225, 69383, 70073, 69383, 69383, 73872, 69260, 69715, 69225, 72985, 69260, 74145, 70864, 69383, 69225, 69260, 69671, 69715, 69383, 69383, 69235, 69343, 69343, 75741, 73872, 70864]"
1,147504,0,"[73982, 69380]","[73982, 76171, 88229, 75396, 69371, 76314, 69260, 73872, 76314, 88229]","[75741, 69609, 73381, 76314, 69260, 71415, 69265, 76166, 86098, 69654]","[69260, 86098, 73872, 76314, 73381, 69654, 74325, 73872, 76314, 75847, 70073]"
